o0903294	n	1(N58@t)	1(N58)@t	2	9968
o0903295	n	1(N59)	1(N59)	1	9970
o0903296	n	2(N59)	2(N59)	1	9971
o0903297	n	3(N59)	3(N59)	11	9972
o0903298	n	4(N59)	4(N59)	2	9973
o0903299	n	6(N59)	6(N59)	3	9974
o0903300	n	7(N59)	7(N59)	1	9975
o0903301	n	1(N60)	1(N60)	4	9977
o0903302	n	3(N61)	3(N61)	1	9979
o0903303	n	4(N62)	4(N62)	1	9981
o0903308	n	1(N29B)	1(N29~b)	6	9639
o0903309	n	1(N30D)	1(N30~d)	2	9664
o0903310	n	1(N30E)	1(N30~e)	1	9666
o0903334	n	1(N24A)	1(N24~a)	28	9594
o0903336	n	1(N24B)	1(N24~b)	15	9596
o0903337	n	1(N26B)	1(N26~b)	1	9604
o0903338	n	1(N28B)	1(N28~b)	2	9612
o0903339	n	1(N29AB)	1(N29A~b)	1	9635
o0903340	n	1(N28C)	1(N28~c)	32	9614
o0903342	n	1(N30AC)	1(N30A~c)	4	9653
o0903352	n	1(N07A)	1(N07~a)	15	9413
o0903353	n	2(N07A)	2(N07~a)	12	9414
o0903354	n	3(N07A)	3(N07~a)	9	9415
o0903355	n	1(N07B)	1(N07~b)	4	9417
o0903356	n	2(N07B)	2(N07~b)	3	9418
o0903357	n	3(N07B)	3(N07~b)	2	9419
o0903564	c	X₂	|2(N57).DU₆~a@n|	1	8170
o0903566	c	|GEŠTU~a×ŠE~a@t|	|GEŠTU~a×ŠE~a@t|	1	1390
o0903662	n	1(N30C~a)	1(N30C~a)	1	9657
o0903664	c	|LAGAB~b.LAGAB~b|	|LAGAB~b+LAGAB~b|	1	1877
